combination_id,k,thrshld,p1,p2,beta,seeds,primary_delta_star,num_intersections,status,delta_star_count,delta_star_values,dominant_below,dominant_above,always_dominant,intersection_1,intersection_2,intersection_3,intersection_4,intersection_5
1375,8,4,0.7,0.7,5,4,,0,not_found,0,None,,,Random,,,,,
1376,8,4,0.7,0.7,7,4,,0,not_found,0,None,,,Random,,,,,
1378,8,4,0.7,0.8,3,4,,0,not_found,0,None,,,Random,,,,,
1381,8,4,0.7,0.9,1,4,,0,not_found,0,None,,,Random,,,,,
1379,8,4,0.7,0.8,5,4,,0,not_found,0,None,,,Random,,,,,
1382,8,4,0.7,0.9,3,4,,0,not_found,0,None,,,Random,,,,,
1380,8,4,0.7,0.8,7,4,,0,not_found,0,None,,,Random,,,,,
1383,8,4,0.7,0.9,5,4,,0,not_found,0,None,,,Random,,,,,
1385,8,4,0.7,1,1,4,,0,not_found,0,None,,,Random,,,,,
1389,8,4,0.8,4,1,4,,0,not_found,0,None,,,Random,,,,,
1386,8,4,0.7,1,3,4,,0,not_found,0,None,,,Random,,,,,
1384,8,4,0.7,0.9,7,4,,0,not_found,0,None,,,Random,,,,,
1387,8,4,0.7,1,5,4,,0,not_found,0,None,,,Random,,,,,
1390,8,4,0.8,4,3,4,,0,not_found,0,None,,,Random,,,,,
1393,8,4,0.8,0.8,1,4,,0,not_found,0,None,,,Random,,,,,
1388,8,4,0.7,1,7,4,,0,not_found,0,None,,,Random,,,,,
1391,8,4,0.8,4,5,4,,0,not_found,0,None,,,Random,,,,,
1394,8,4,0.8,0.8,3,4,,0,not_found,0,None,,,Random,,,,,
1397,8,4,0.8,0.9,1,4,,0,not_found,0,None,,,Random,,,,,
1392,8,4,0.8,4,7,4,,0,not_found,0,None,,,Random,,,,,
1395,8,4,0.8,0.8,5,4,,0,not_found,0,None,,,Random,,,,,
1401,8,4,0.8,1,1,4,,0,not_found,0,None,,,Random,,,,,
1398,8,4,0.8,0.9,3,4,,0,not_found,0,None,,,Random,,,,,
1399,8,4,0.8,0.9,5,4,,0,not_found,0,None,,,Random,,,,,
1396,8,4,0.8,0.8,7,4,,0,not_found,0,None,,,Random,,,,,
1402,8,4,0.8,1,3,4,,0,not_found,0,None,,,Random,,,,,
1400,8,4,0.8,0.9,7,4,,0,not_found,0,None,,,Random,,,,,
1405,8,4,0.9,4,1,4,,0,not_found,0,None,,,Random,,,,,
1403,8,4,0.8,1,5,4,,0,not_found,0,None,,,Random,,,,,
1406,8,4,0.9,4,3,4,,0,not_found,0,None,,,Random,,,,,
1409,8,4,0.9,0.9,1,4,,0,not_found,0,None,,,Random,,,,,
1404,8,4,0.8,1,7,4,,0,not_found,0,None,,,Random,,,,,
1407,8,4,0.9,4,5,4,,0,not_found,0,None,,,Random,,,,,
1413,8,4,0.9,1,1,4,,0,not_found,0,None,,,Random,,,,,
1410,8,4,0.9,0.9,3,4,,0,not_found,0,None,,,Random,,,,,
1411,8,4,0.9,0.9,5,4,,0,not_found,0,None,,,Random,,,,,
1408,8,4,0.9,4,7,4,,0,not_found,0,None,,,Random,,,,,
1414,8,4,0.9,1,3,4,,0,not_found,0,None,,,Random,,,,,
1412,8,4,0.9,0.9,7,4,,0,not_found,0,None,,,Random,,,,,
1415,8,4,0.9,1,5,4,,0,not_found,0,None,,,Random,,,,,
1417,12,2,0.1,0.3,1,2,0.71672576,1,found,1,0.7167,Clustered,Random,,0.71672576,,,,
1416,8,4,0.9,1,7,4,,0,not_found,0,None,,,Random,,,,,
1421,12,2,0.1,4,1,2,0.561536843,1,found,1,0.5615,Clustered,Random,,0.561536843,,,,
1425,12,2,0.1,0.5,1,2,0.609390294,2,multiple,2,"[0.6094, 0.9964]",,,,0.609390294,0.996431314,,,
1418,12,2,0.1,0.3,3,2,0.329982165,1,found,1,0.33,Clustered,Random,,0.329982165,,,,
1422,12,2,0.1,4,3,2,0.380674511,1,found,1,0.3807,Clustered,Random,,0.380674511,,,,
1423,12,2,0.1,4,5,2,0.383207919,1,found,1,0.3832,Clustered,Random,,0.383207919,,,,
1419,12,2,0.1,0.3,5,2,0.319569622,1,found,1,0.3196,Clustered,Random,,0.319569622,,,,
1426,12,2,0.1,0.5,3,2,0.355044731,1,found,1,0.355,Clustered,Random,,0.355044731,,,,
1429,12,2,0.1,0.6,1,2,0.584757738,1,found,1,0.5848,Clustered,Random,,0.584757738,,,,
1420,12,2,0.1,0.3,7,2,0.32797471,1,found,1,0.328,Clustered,Random,,0.32797471,,,,
1424,12,2,0.1,4,7,2,0.380363304,1,found,1,0.3804,Clustered,Random,,0.380363304,,,,
1433,12,2,0.1,0.7,1,2,0.616870567,2,multiple,2,"[0.6169, 0.9961]",,,,0.616870567,0.996087336,,,
1427,12,2,0.1,0.5,5,2,0.341931554,1,found,1,0.3419,Clustered,Random,,0.341931554,,,,
1430,12,2,0.1,0.6,3,2,0.376422434,1,found,1,0.3764,Clustered,Random,,0.376422434,,,,
1434,12,2,0.1,0.7,3,2,0.411331524,1,found,1,0.4113,Clustered,Random,,0.411331524,,,,
1428,12,2,0.1,0.5,7,2,0.361949058,1,found,1,0.3619,Clustered,Random,,0.361949058,,,,
1431,12,2,0.1,0.6,5,2,0.370533427,1,found,1,0.3705,Clustered,Random,,0.370533427,,,,
1437,12,2,0.1,0.8,1,2,0.577461245,1,found,1,0.5775,Clustered,Random,,0.577461245,,,,
1435,12,2,0.1,0.7,5,2,0.376857209,1,found,1,0.3769,Clustered,Random,,0.376857209,,,,
1432,12,2,0.1,0.6,7,2,0.363308051,1,found,1,0.3633,Clustered,Random,,0.363308051,,,,
1441,12,2,0.1,0.9,1,2,0.549529247,1,found,1,0.5495,Clustered,Random,,0.549529247,,,,
1438,12,2,0.1,0.8,3,2,0.38722101,1,found,1,0.3872,Clustered,Random,,0.38722101,,,,
1445,12,2,0.1,1,1,2,0.591102979,2,multiple,2,"[0.5911, 0.9955]",,,,0.591102979,0.995487845,,,
1442,12,2,0.1,0.9,3,2,0.373654994,1,found,1,0.3737,Clustered,Random,,0.373654994,,,,
1439,12,2,0.1,0.8,5,2,0.362507675,1,found,1,0.3625,Clustered,Random,,0.362507675,,,,
1436,12,2,0.1,0.7,7,2,0.376472141,1,found,1,0.3765,Clustered,Random,,0.376472141,,,,
1446,12,2,0.1,1,3,2,0.395150761,1,found,1,0.3952,Clustered,Random,,0.395150761,,,,
1440,12,2,0.1,0.8,7,2,0.40115625,1,found,1,0.4012,Clustered,Random,,0.40115625,,,,
1443,12,2,0.1,0.9,5,2,0.368639188,1,found,1,0.3686,Clustered,Random,,0.368639188,,,,
1449,12,2,0.2,0.3,1,2,,0,not_found,0,None,,,Random,,,,,
1444,12,2,0.1,0.9,7,2,0.384832263,1,found,1,0.3848,Clustered,Random,,0.384832263,,,,
1453,12,2,0.2,4,1,2,0.233933932,1,found,1,0.2339,Clustered,Random,,0.233933932,,,,
1450,12,2,0.2,0.3,3,2,,0,not_found,0,None,,,Random,,,,,
1447,12,2,0.1,1,5,2,0.374108128,1,found,1,0.3741,Clustered,Random,,0.374108128,,,,
1454,12,2,0.2,4,3,2,0.174014036,1,found,1,0.174,Clustered,Random,,0.174014036,,,,
1448,12,2,0.1,1,7,2,0.371378406,1,found,1,0.3714,Clustered,Random,,0.371378406,,,,
1451,12,2,0.2,0.3,5,2,,0,not_found,0,None,,,Random,,,,,
1457,12,2,0.2,0.5,1,2,0.215220355,1,found,1,0.2152,Clustered,Random,,0.215220355,,,,
1452,12,2,0.2,0.3,7,2,0.008168944,1,found,1,0.0082,Clustered,Random,,0.008168944,,,,
1461,12,2,0.2,0.6,1,2,0.200154549,1,found,1,0.2002,Clustered,Random,,0.200154549,,,,
1458,12,2,0.2,0.5,3,2,0.145683213,1,found,1,0.1457,Clustered,Random,,0.145683213,,,,
1455,12,2,0.2,4,5,2,0.178824711,1,found,1,0.1788,Clustered,Random,,0.178824711,,,,
1456,12,2,0.2,4,7,2,0.170860856,1,found,1,0.1709,Clustered,Random,,0.170860856,,,,
1459,12,2,0.2,0.5,5,2,0.066340594,1,found,1,0.0663,Clustered,Random,,0.066340594,,,,
1462,12,2,0.2,0.6,3,2,0.122548129,1,found,1,0.1225,Clustered,Random,,0.122548129,,,,
1465,12,2,0.2,0.7,1,2,0.230218188,1,found,1,0.2302,Clustered,Random,,0.230218188,,,,
1460,12,2,0.2,0.5,7,2,0.13744856,1,found,1,0.1374,Clustered,Random,,0.13744856,,,,
1466,12,2,0.2,0.7,3,2,0.152248899,1,found,1,0.1522,Clustered,Random,,0.152248899,,,,
1463,12,2,0.2,0.6,5,2,0.140185675,1,found,1,0.1402,Clustered,Random,,0.140185675,,,,
1469,12,2,0.2,0.8,1,2,0.193281741,1,found,1,0.1933,Clustered,Random,,0.193281741,,,,
1470,12,2,0.2,0.8,3,2,0.144965307,1,found,1,0.145,Clustered,Random,,0.144965307,,,,
1464,12,2,0.2,0.6,7,2,0.150044694,1,found,1,0.15,Clustered,Random,,0.150044694,,,,
1467,12,2,0.2,0.7,5,2,0.150886825,1,found,1,0.1509,Clustered,Random,,0.150886825,,,,
1473,12,2,0.2,0.9,1,2,0.226835276,1,found,1,0.2268,Clustered,Random,,0.226835276,,,,
1468,12,2,0.2,0.7,7,2,0.137768257,1,found,1,0.1378,Clustered,Random,,0.137768257,,,,
1474,12,2,0.2,0.9,3,2,0.183937567,1,found,1,0.1839,Clustered,Random,,0.183937567,,,,
1471,12,2,0.2,0.8,5,2,0.173194598,1,found,1,0.1732,Clustered,Random,,0.173194598,,,,
1477,12,2,0.2,1,1,2,0.219551743,1,found,1,0.2196,Clustered,Random,,0.219551743,,,,
1472,12,2,0.2,0.8,7,2,0.136368697,1,found,1,0.1364,Clustered,Random,,0.136368697,,,,
1478,12,2,0.2,1,3,2,0.19515526,1,found,1,0.1952,Clustered,Random,,0.19515526,,,,
1475,12,2,0.2,0.9,5,2,0.173546565,1,found,1,0.1735,Clustered,Random,,0.173546565,,,,
1481,12,2,0.3,0.3,1,2,,0,not_found,0,None,,,Random,,,,,
1476,12,2,0.2,0.9,7,2,0.183924277,1,found,1,0.1839,Clustered,Random,,0.183924277,,,,
1479,12,2,0.2,1,5,2,0.180799941,1,found,1,0.1808,Clustered,Random,,0.180799941,,,,
1482,12,2,0.3,0.3,3,2,,0,not_found,0,None,,,Random,,,,,
1485,12,2,0.3,4,1,2,0.082665904,1,found,1,0.0827,Clustered,Random,,0.082665904,,,,
1480,12,2,0.2,1,7,2,0.18940776,1,found,1,0.1894,Clustered,Random,,0.18940776,,,,
1486,12,2,0.3,4,3,2,0.075392915,1,found,1,0.0754,Clustered,Random,,0.075392915,,,,
1483,12,2,0.3,0.3,5,2,,0,not_found,0,None,,,Random,,,,,
1489,12,2,0.3,0.5,1,2,,0,not_found,0,None,,,Random,,,,,
1484,12,2,0.3,0.3,7,2,,0,not_found,0,None,,,Random,,,,,
1490,12,2,0.3,0.5,3,2,0.001077424,1,found,1,0.0011,Clustered,Random,,0.001077424,,,,
1487,12,2,0.3,4,5,2,0.084501842,1,found,1,0.0845,Clustered,Random,,0.084501842,,,,
1493,12,2,0.3,0.6,1,2,0.034774743,1,found,1,0.0348,Clustered,Random,,0.034774743,,,,
1488,12,2,0.3,4,7,2,0.072837332,1,found,1,0.0728,Clustered,Random,,0.072837332,,,,
1491,12,2,0.3,0.5,5,2,,0,not_found,0,None,,,Random,,,,,
1494,12,2,0.3,0.6,3,2,0.024548611,1,found,1,0.0245,Clustered,Random,,0.024548611,,,,
1497,12,2,0.3,0.7,1,2,0.011178389,1,found,1,0.0112,Clustered,Random,,0.011178389,,,,
1492,12,2,0.3,0.5,7,2,0.028819126,1,found,1,0.0288,Clustered,Random,,0.028819126,,,,
1498,12,2,0.3,0.7,3,2,0.04092885,1,found,1,0.0409,Clustered,Random,,0.04092885,,,,
1495,12,2,0.3,0.6,5,2,0.006947425,1,found,1,0.0069,Clustered,Random,,0.006947425,,,,
1501,12,2,0.3,0.8,1,2,0.062581616,1,found,1,0.0626,Clustered,Random,,0.062581616,,,,
1496,12,2,0.3,0.6,7,2,0.009860731,1,found,1,0.0099,Clustered,Random,,0.009860731,,,,
1502,12,2,0.3,0.8,3,2,0.038033464,1,found,1,0.038,Clustered,Random,,0.038033464,,,,
1499,12,2,0.3,0.7,5,2,0.01343379,1,found,1,0.0134,Clustered,Random,,0.01343379,,,,
1505,12,2,0.3,0.9,1,2,0.097309615,1,found,1,0.0973,Clustered,Random,,0.097309615,,,,
1500,12,2,0.3,0.7,7,2,0.038716815,1,found,1,0.0387,Clustered,Random,,0.038716815,,,,
1506,12,2,0.3,0.9,3,2,0.077946032,1,found,1,0.0779,Clustered,Random,,0.077946032,,,,
1503,12,2,0.3,0.8,5,2,0.052756189,1,found,1,0.0528,Clustered,Random,,0.052756189,,,,
1509,12,2,0.3,1,1,2,0.083788666,1,found,1,0.0838,Clustered,Random,,0.083788666,,,,
1513,12,2,0,0.3,1,2,,0,not_found,0,None,,,Clustered,,,,,
1504,12,2,0.3,0.8,7,2,0.045808444,1,found,1,0.0458,Clustered,Random,,0.045808444,,,,
1510,12,2,0.3,1,3,2,0.088080871,1,found,1,0.0881,Clustered,Random,,0.088080871,,,,
1507,12,2,0.3,0.9,5,2,0.073522731,1,found,1,0.0735,Clustered,Random,,0.073522731,,,,
1517,12,2,0,0,1,2,,0,not_found,0,None,,,Clustered,,,,,
1518,12,2,0,0,3,2,,0,not_found,0,None,,,Clustered,,,,,
1519,12,2,0,0,5,2,,0,not_found,0,None,,,Clustered,,,,,
1508,12,2,0.3,0.9,7,2,0.043267695,1,found,1,0.0433,Clustered,Random,,0.043267695,,,,
1514,12,2,0,0.3,3,2,,0,not_found,0,None,,,Clustered,,,,,
1520,12,2,0,0,7,2,,0,not_found,0,None,,,Clustered,,,,,
1511,12,2,0.3,1,5,2,0.064865988,1,found,1,0.0649,Clustered,Random,,0.064865988,,,,
1521,12,2,0,4,1,2,,0,not_found,0,None,,,Clustered,,,,,
1512,12,2,0.3,1,7,2,0.085135547,1,found,1,0.0851,Clustered,Random,,0.085135547,,,,
1515,12,2,0,0.3,5,2,,0,not_found,0,None,,,Clustered,,,,,
1525,12,2,0,0.5,1,2,,0,not_found,0,None,,,Clustered,,,,,
1522,12,2,0,4,3,2,,0,not_found,0,None,,,Clustered,,,,,
1516,12,2,0,0.3,7,2,,0,not_found,0,None,,,Clustered,,,,,
1523,12,2,0,4,5,2,,0,not_found,0,None,,,Clustered,,,,,
1529,12,2,0,0.6,1,2,,0,not_found,0,None,,,Clustered,,,,,
1526,12,2,0,0.5,3,2,,0,not_found,0,None,,,Clustered,,,,,
1524,12,2,0,4,7,2,,0,not_found,0,None,,,Clustered,,,,,
1530,12,2,0,0.6,3,2,,0,not_found,0,None,,,Clustered,,,,,
1527,12,2,0,0.5,5,2,,0,not_found,0,None,,,Clustered,,,,,
1533,12,2,0,0.7,1,2,,0,not_found,0,None,,,Clustered,,,,,
1528,12,2,0,0.5,7,2,,0,not_found,0,None,,,Clustered,,,,,
1537,12,2,0,0.8,1,2,,0,not_found,0,None,,,Clustered,,,,,
1534,12,2,0,0.7,3,2,,0,not_found,0,None,,,Clustered,,,,,
1531,12,2,0,0.6,5,2,,0,not_found,0,None,,,Clustered,,,,,
1538,12,2,0,0.8,3,2,,0,not_found,0,None,,,Clustered,,,,,
1532,12,2,0,0.6,7,2,,0,not_found,0,None,,,Clustered,,,,,
1535,12,2,0,0.7,5,2,,0,not_found,0,None,,,Clustered,,,,,
1541,12,2,0,0.9,1,2,,0,not_found,0,None,,,Clustered,,,,,
1542,12,2,0,0.9,3,2,,0,not_found,0,None,,,Clustered,,,,,
1536,12,2,0,0.7,7,2,,0,not_found,0,None,,,Clustered,,,,,
1539,12,2,0,0.8,5,2,,0,not_found,0,None,,,Clustered,,,,,
1545,12,2,0,1,1,2,,0,not_found,0,None,,,Clustered,,,,,
1546,12,2,0,1,3,2,,0,not_found,0,None,,,Clustered,,,,,
1540,12,2,0,0.8,7,2,,0,not_found,0,None,,,Clustered,,,,,
1549,12,2,4,4,1,2,,0,not_found,0,None,,,Random,,,,,
1543,12,2,0,0.9,5,2,,0,not_found,0,None,,,Clustered,,,,,
1550,12,2,4,4,3,2,,0,not_found,0,None,,,Random,,,,,
1544,12,2,0,0.9,7,2,,0,not_found,0,None,,,Clustered,,,,,
1547,12,2,0,1,5,2,,0,not_found,0,None,,,Clustered,,,,,
1553,12,2,0.5,4,1,2,,0,not_found,0,None,,,Random,,,,,
1548,12,2,0,1,7,2,,0,not_found,0,None,,,Clustered,,,,,
1554,12,2,0.5,4,3,2,,0,not_found,0,None,,,Random,,,,,
1551,12,2,4,4,5,2,,0,not_found,0,None,,,Random,,,,,
1557,12,2,0.5,0.5,1,2,,0,not_found,0,None,,,Random,,,,,
1552,12,2,4,4,7,2,,0,not_found,0,None,,,Random,,,,,
1558,12,2,0.5,0.5,3,2,,0,not_found,0,None,,,Random,,,,,
1555,12,2,0.5,4,5,2,,0,not_found,0,None,,,Random,,,,,
1561,12,2,0.5,0.6,1,2,,0,not_found,0,None,,,Random,,,,,
1556,12,2,0.5,4,7,2,,0,not_found,0,None,,,Random,,,,,
1562,12,2,0.5,0.6,3,2,,0,not_found,0,None,,,Random,,,,,
1559,12,2,0.5,0.5,5,2,,0,not_found,0,None,,,Random,,,,,
1565,12,2,0.5,0.7,1,2,,0,not_found,0,None,,,Random,,,,,
1560,12,2,0.5,0.5,7,2,,0,not_found,0,None,,,Random,,,,,
1566,12,2,0.5,0.7,3,2,,0,not_found,0,None,,,Random,,,,,
1569,12,2,0.5,0.8,1,2,,0,not_found,0,None,,,Random,,,,,
1563,12,2,0.5,0.6,5,2,,0,not_found,0,None,,,Random,,,,,
1564,12,2,0.5,0.6,7,2,,0,not_found,0,None,,,Random,,,,,
1570,12,2,0.5,0.8,3,2,,0,not_found,0,None,,,Random,,,,,
1567,12,2,0.5,0.7,5,2,,0,not_found,0,None,,,Random,,,,,
1573,12,2,0.5,0.9,1,2,,0,not_found,0,None,,,Random,,,,,
1574,12,2,0.5,0.9,3,2,,0,not_found,0,None,,,Random,,,,,
1568,12,2,0.5,0.7,7,2,,0,not_found,0,None,,,Random,,,,,
1577,12,2,0.5,1,1,2,,0,not_found,0,None,,,Random,,,,,
1571,12,2,0.5,0.8,5,2,,0,not_found,0,None,,,Random,,,,,
1572,12,2,0.5,0.8,7,2,,0,not_found,0,None,,,Random,,,,,
1578,12,2,0.5,1,3,2,,0,not_found,0,None,,,Random,,,,,
1575,12,2,0.5,0.9,5,2,,0,not_found,0,None,,,Random,,,,,
1581,12,2,0.6,4,1,2,,0,not_found,0,None,,,Random,,,,,
1576,12,2,0.5,0.9,7,2,,0,not_found,0,None,,,Random,,,,,
1582,12,2,0.6,4,3,2,,0,not_found,0,None,,,Random,,,,,
1579,12,2,0.5,1,5,2,,0,not_found,0,None,,,Random,,,,,
1585,12,2,0.6,0.6,1,2,,0,not_found,0,None,,,Random,,,,,
1580,12,2,0.5,1,7,2,,0,not_found,0,None,,,Random,,,,,
1586,12,2,0.6,0.6,3,2,,0,not_found,0,None,,,Random,,,,,
1583,12,2,0.6,4,5,2,,0,not_found,0,None,,,Random,,,,,
1589,12,2,0.6,0.7,1,2,,0,not_found,0,None,,,Random,,,,,
1584,12,2,0.6,4,7,2,,0,not_found,0,None,,,Random,,,,,
1590,12,2,0.6,0.7,3,2,,0,not_found,0,None,,,Random,,,,,
1587,12,2,0.6,0.6,5,2,,0,not_found,0,None,,,Random,,,,,
1593,12,2,0.6,0.8,1,2,,0,not_found,0,None,,,Random,,,,,
1588,12,2,0.6,0.6,7,2,,0,not_found,0,None,,,Random,,,,,
1594,12,2,0.6,0.8,3,2,,0,not_found,0,None,,,Random,,,,,
1591,12,2,0.6,0.7,5,2,,0,not_found,0,None,,,Random,,,,,
1597,12,2,0.6,0.9,1,2,,0,not_found,0,None,,,Random,,,,,
1592,12,2,0.6,0.7,7,2,,0,not_found,0,None,,,Random,,,,,
1598,12,2,0.6,0.9,3,2,,0,not_found,0,None,,,Random,,,,,
1595,12,2,0.6,0.8,5,2,,0,not_found,0,None,,,Random,,,,,
1601,12,2,0.6,1,1,2,,0,not_found,0,None,,,Random,,,,,
1596,12,2,0.6,0.8,7,2,,0,not_found,0,None,,,Random,,,,,
1602,12,2,0.6,1,3,2,,0,not_found,0,None,,,Random,,,,,
1599,12,2,0.6,0.9,5,2,,0,not_found,0,None,,,Random,,,,,
1605,12,2,0.7,4,1,2,,0,not_found,0,None,,,Random,,,,,
1606,12,2,0.7,4,3,2,,0,not_found,0,None,,,Random,,,,,
1600,12,2,0.6,0.9,7,2,,0,not_found,0,None,,,Random,,,,,
1609,12,2,0.7,0.7,1,2,,0,not_found,0,None,,,Random,,,,,
1603,12,2,0.6,1,5,2,,0,not_found,0,None,,,Random,,,,,
1610,12,2,0.7,0.7,3,2,,0,not_found,0,None,,,Random,,,,,
1604,12,2,0.6,1,7,2,,0,not_found,0,None,,,Random,,,,,
1607,12,2,0.7,4,5,2,,0,not_found,0,None,,,Random,,,,,
1613,12,2,0.7,0.8,1,2,,0,not_found,0,None,,,Random,,,,,
1608,12,2,0.7,4,7,2,,0,not_found,0,None,,,Random,,,,,
1614,12,2,0.7,0.8,3,2,,0,not_found,0,None,,,Random,,,,,
1611,12,2,0.7,0.7,5,2,,0,not_found,0,None,,,Random,,,,,
1617,12,2,0.7,0.9,1,2,,0,not_found,0,None,,,Random,,,,,
1612,12,2,0.7,0.7,7,2,,0,not_found,0,None,,,Random,,,,,
1618,12,2,0.7,0.9,3,2,,0,not_found,0,None,,,Random,,,,,
1615,12,2,0.7,0.8,5,2,,0,not_found,0,None,,,Random,,,,,
1621,12,2,0.7,1,1,2,,0,not_found,0,None,,,Random,,,,,
1616,12,2,0.7,0.8,7,2,,0,not_found,0,None,,,Random,,,,,
1622,12,2,0.7,1,3,2,,0,not_found,0,None,,,Random,,,,,
1619,12,2,0.7,0.9,5,2,,0,not_found,0,None,,,Random,,,,,
1625,12,2,0.8,4,1,2,,0,not_found,0,None,,,Random,,,,,
1620,12,2,0.7,0.9,7,2,,0,not_found,0,None,,,Random,,,,,
1626,12,2,0.8,4,3,2,,0,not_found,0,None,,,Random,,,,,
1623,12,2,0.7,1,5,2,,0,not_found,0,None,,,Random,,,,,
1629,12,2,0.8,0.8,1,2,,0,not_found,0,None,,,Random,,,,,
1624,12,2,0.7,1,7,2,,0,not_found,0,None,,,Random,,,,,
1630,12,2,0.8,0.8,3,2,,0,not_found,0,None,,,Random,,,,,
1627,12,2,0.8,4,5,2,,0,not_found,0,None,,,Random,,,,,
1633,12,2,0.8,0.9,1,2,,0,not_found,0,None,,,Random,,,,,
1628,12,2,0.8,4,7,2,,0,not_found,0,None,,,Random,,,,,
1634,12,2,0.8,0.9,3,2,,0,not_found,0,None,,,Random,,,,,
1631,12,2,0.8,0.8,5,2,,0,not_found,0,None,,,Random,,,,,
1637,12,2,0.8,1,1,2,,0,not_found,0,None,,,Random,,,,,
1632,12,2,0.8,0.8,7,2,,0,not_found,0,None,,,Random,,,,,
1638,12,2,0.8,1,3,2,,0,not_found,0,None,,,Random,,,,,
1635,12,2,0.8,0.9,5,2,,0,not_found,0,None,,,Random,,,,,
1641,12,2,0.9,4,1,2,,0,not_found,0,None,,,Random,,,,,
1642,12,2,0.9,4,3,2,,0,not_found,0,None,,,Random,,,,,
1636,12,2,0.8,0.9,7,2,,0,not_found,0,None,,,Random,,,,,
1639,12,2,0.8,1,5,2,,0,not_found,0,None,,,Random,,,,,
1645,12,2,0.9,0.9,1,2,,0,not_found,0,None,,,Random,,,,,
1640,12,2,0.8,1,7,2,,0,not_found,0,None,,,Random,,,,,
1646,12,2,0.9,0.9,3,2,,0,not_found,0,None,,,Random,,,,,
1643,12,2,0.9,4,5,2,,0,not_found,0,None,,,Random,,,,,
1649,12,2,0.9,1,1,2,,0,not_found,0,None,,,Random,,,,,
1644,12,2,0.9,4,7,2,,0,not_found,0,None,,,Random,,,,,
1653,12,3,0.1,0.3,1,3,0.316716371,2,multiple,2,"[0.3167, 0.5263]",,,,0.316716371,0.526326542,,,
1650,12,2,0.9,1,3,2,,0,not_found,0,None,,,Random,,,,,
1647,12,2,0.9,0.9,5,2,,0,not_found,0,None,,,Random,,,,,
1648,12,2,0.9,0.9,7,2,,0,not_found,0,None,,,Random,,,,,
1657,12,3,0.1,4,1,3,0.711696328,2,multiple,2,"[0.7117, 0.9961]",,,,0.711696328,0.996071138,,,
1651,12,2,0.9,1,5,2,,0,not_found,0,None,,,Random,,,,,
1654,12,3,0.1,0.3,3,3,,0,not_found,0,None,,,Random,,,,,
1652,12,2,0.9,1,7,2,,0,not_found,0,None,,,Random,,,,,
1658,12,3,0.1,4,3,3,0.340223671,1,found,1,0.3402,Clustered,Random,,0.340223671,,,,
1661,12,3,0.1,0.5,1,3,0.743118699,2,multiple,2,"[0.7431, 0.9976]",,,,0.743118699,0.99758851,,,
1655,12,3,0.1,0.3,5,3,0.187597857,1,found,1,0.1876,Clustered,Random,,0.187597857,,,,
1656,12,3,0.1,0.3,7,3,0.227331854,1,found,1,0.2273,Clustered,Random,,0.227331854,,,,
1659,12,3,0.1,4,5,3,0.323234432,1,found,1,0.3232,Clustered,Random,,0.323234432,,,,
1662,12,3,0.1,0.5,3,3,0.275924311,1,found,1,0.2759,Clustered,Random,,0.275924311,,,,
1665,12,3,0.1,0.6,1,3,0.718750346,2,multiple,2,"[0.7188, 0.9964]",,,,0.718750346,0.996439951,,,
1660,12,3,0.1,4,7,3,0.338877567,1,found,1,0.3389,Clustered,Random,,0.338877567,,,,
